audio_path,label,type,generator,source_name
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125439.flac,0,music,-,ATADD_T2_Train_125439.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125441.flac,0,music,-,ATADD_T2_Train_125441.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125442.flac,0,music,-,ATADD_T2_Train_125442.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125443.flac,0,music,-,ATADD_T2_Train_125443.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125444.flac,0,music,-,ATADD_T2_Train_125444.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125445.flac,0,music,-,ATADD_T2_Train_125445.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125446.flac,0,music,-,ATADD_T2_Train_125446.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125447.flac,0,music,-,ATADD_T2_Train_125447.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125448.flac,0,music,-,ATADD_T2_Train_125448.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125449.flac,0,music,-,ATADD_T2_Train_125449.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125450.flac,0,music,-,ATADD_T2_Train_125450.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125451.flac,0,music,-,ATADD_T2_Train_125451.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125452.flac,0,music,-,ATADD_T2_Train_125452.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125453.flac,0,music,-,ATADD_T2_Train_125453.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125454.flac,0,music,-,ATADD_T2_Train_125454.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125455.flac,0,music,-,ATADD_T2_Train_125455.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125456.flac,0,music,-,ATADD_T2_Train_125456.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125457.flac,0,music,-,ATADD_T2_Train_125457.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125458.flac,0,music,-,ATADD_T2_Train_125458.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125459.flac,0,music,-,ATADD_T2_Train_125459.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125460.flac,0,music,-,ATADD_T2_Train_125460.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125461.flac,0,music,-,ATADD_T2_Train_125461.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125462.flac,0,music,-,ATADD_T2_Train_125462.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125463.flac,0,music,-,ATADD_T2_Train_125463.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125464.flac,0,music,-,ATADD_T2_Train_125464.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125465.flac,0,music,-,ATADD_T2_Train_125465.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125466.flac,0,music,-,ATADD_T2_Train_125466.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125467.flac,0,music,-,ATADD_T2_Train_125467.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125468.flac,0,music,-,ATADD_T2_Train_125468.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125469.flac,0,music,-,ATADD_T2_Train_125469.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125470.flac,0,music,-,ATADD_T2_Train_125470.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125471.flac,0,music,-,ATADD_T2_Train_125471.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125472.flac,0,music,-,ATADD_T2_Train_125472.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125473.flac,0,music,-,ATADD_T2_Train_125473.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125474.flac,0,music,-,ATADD_T2_Train_125474.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125475.flac,0,music,-,ATADD_T2_Train_125475.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125476.flac,0,music,-,ATADD_T2_Train_125476.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125477.flac,0,music,-,ATADD_T2_Train_125477.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125478.flac,0,music,-,ATADD_T2_Train_125478.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125479.flac,0,music,-,ATADD_T2_Train_125479.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125480.flac,0,music,-,ATADD_T2_Train_125480.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125481.flac,0,music,-,ATADD_T2_Train_125481.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125483.flac,0,music,-,ATADD_T2_Train_125483.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125484.flac,0,music,-,ATADD_T2_Train_125484.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125485.flac,0,music,-,ATADD_T2_Train_125485.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125487.flac,0,music,-,ATADD_T2_Train_125487.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125488.flac,0,music,-,ATADD_T2_Train_125488.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125489.flac,0,music,-,ATADD_T2_Train_125489.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125491.flac,0,music,-,ATADD_T2_Train_125491.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125492.flac,0,music,-,ATADD_T2_Train_125492.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125494.flac,0,music,-,ATADD_T2_Train_125494.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125495.flac,0,music,-,ATADD_T2_Train_125495.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125498.flac,0,music,-,ATADD_T2_Train_125498.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125499.flac,0,music,-,ATADD_T2_Train_125499.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125500.flac,0,music,-,ATADD_T2_Train_125500.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125501.flac,0,music,-,ATADD_T2_Train_125501.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125502.flac,0,music,-,ATADD_T2_Train_125502.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125503.flac,0,music,-,ATADD_T2_Train_125503.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125504.flac,0,music,-,ATADD_T2_Train_125504.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125505.flac,0,music,-,ATADD_T2_Train_125505.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125506.flac,0,music,-,ATADD_T2_Train_125506.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125507.flac,0,music,-,ATADD_T2_Train_125507.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125508.flac,0,music,-,ATADD_T2_Train_125508.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125509.flac,0,music,-,ATADD_T2_Train_125509.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125510.flac,0,music,-,ATADD_T2_Train_125510.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125511.flac,0,music,-,ATADD_T2_Train_125511.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125513.flac,0,music,-,ATADD_T2_Train_125513.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125514.flac,0,music,-,ATADD_T2_Train_125514.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125515.flac,0,music,-,ATADD_T2_Train_125515.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125516.flac,0,music,-,ATADD_T2_Train_125516.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125517.flac,0,music,-,ATADD_T2_Train_125517.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125518.flac,0,music,-,ATADD_T2_Train_125518.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125519.flac,0,music,-,ATADD_T2_Train_125519.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125520.flac,0,music,-,ATADD_T2_Train_125520.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125521.flac,0,music,-,ATADD_T2_Train_125521.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125522.flac,0,music,-,ATADD_T2_Train_125522.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125523.flac,0,music,-,ATADD_T2_Train_125523.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125524.flac,0,music,-,ATADD_T2_Train_125524.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125525.flac,0,music,-,ATADD_T2_Train_125525.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125527.flac,0,music,-,ATADD_T2_Train_125527.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125528.flac,0,music,-,ATADD_T2_Train_125528.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125529.flac,0,music,-,ATADD_T2_Train_125529.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125530.flac,0,music,-,ATADD_T2_Train_125530.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125531.flac,0,music,-,ATADD_T2_Train_125531.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125532.flac,0,music,-,ATADD_T2_Train_125532.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125534.flac,0,music,-,ATADD_T2_Train_125534.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125535.flac,0,music,-,ATADD_T2_Train_125535.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125536.flac,0,music,-,ATADD_T2_Train_125536.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125537.flac,0,music,-,ATADD_T2_Train_125537.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125538.flac,0,music,-,ATADD_T2_Train_125538.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125539.flac,0,music,-,ATADD_T2_Train_125539.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125541.flac,0,music,-,ATADD_T2_Train_125541.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125542.flac,0,music,-,ATADD_T2_Train_125542.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125543.flac,0,music,-,ATADD_T2_Train_125543.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125544.flac,0,music,-,ATADD_T2_Train_125544.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125545.flac,0,music,-,ATADD_T2_Train_125545.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125546.flac,0,music,-,ATADD_T2_Train_125546.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125547.flac,0,music,-,ATADD_T2_Train_125547.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125548.flac,0,music,-,ATADD_T2_Train_125548.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125549.flac,0,music,-,ATADD_T2_Train_125549.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125550.flac,0,music,-,ATADD_T2_Train_125550.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125551.flac,0,music,-,ATADD_T2_Train_125551.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125553.flac,0,music,-,ATADD_T2_Train_125553.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125554.flac,0,music,-,ATADD_T2_Train_125554.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125555.flac,0,music,-,ATADD_T2_Train_125555.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125556.flac,0,music,-,ATADD_T2_Train_125556.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125557.flac,0,music,-,ATADD_T2_Train_125557.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125558.flac,0,music,-,ATADD_T2_Train_125558.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125559.flac,0,music,-,ATADD_T2_Train_125559.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125560.flac,0,music,-,ATADD_T2_Train_125560.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125561.flac,0,music,-,ATADD_T2_Train_125561.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125562.flac,0,music,-,ATADD_T2_Train_125562.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125563.flac,0,music,-,ATADD_T2_Train_125563.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125564.flac,0,music,-,ATADD_T2_Train_125564.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125565.flac,0,music,-,ATADD_T2_Train_125565.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125566.flac,0,music,-,ATADD_T2_Train_125566.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125567.flac,0,music,-,ATADD_T2_Train_125567.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125568.flac,0,music,-,ATADD_T2_Train_125568.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125569.flac,0,music,-,ATADD_T2_Train_125569.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125570.flac,0,music,-,ATADD_T2_Train_125570.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125571.flac,0,music,-,ATADD_T2_Train_125571.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125572.flac,0,music,-,ATADD_T2_Train_125572.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125573.flac,0,music,-,ATADD_T2_Train_125573.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125575.flac,0,music,-,ATADD_T2_Train_125575.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125576.flac,0,music,-,ATADD_T2_Train_125576.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125577.flac,0,music,-,ATADD_T2_Train_125577.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125578.flac,0,music,-,ATADD_T2_Train_125578.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125579.flac,0,music,-,ATADD_T2_Train_125579.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125580.flac,0,music,-,ATADD_T2_Train_125580.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125581.flac,0,music,-,ATADD_T2_Train_125581.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125582.flac,0,music,-,ATADD_T2_Train_125582.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125583.flac,0,music,-,ATADD_T2_Train_125583.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125584.flac,0,music,-,ATADD_T2_Train_125584.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125585.flac,0,music,-,ATADD_T2_Train_125585.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125586.flac,0,music,-,ATADD_T2_Train_125586.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125587.flac,0,music,-,ATADD_T2_Train_125587.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125588.flac,0,music,-,ATADD_T2_Train_125588.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125589.flac,0,music,-,ATADD_T2_Train_125589.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125590.flac,0,music,-,ATADD_T2_Train_125590.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125591.flac,0,music,-,ATADD_T2_Train_125591.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125592.flac,0,music,-,ATADD_T2_Train_125592.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125593.flac,0,music,-,ATADD_T2_Train_125593.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125594.flac,0,music,-,ATADD_T2_Train_125594.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125595.flac,0,music,-,ATADD_T2_Train_125595.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125596.flac,0,music,-,ATADD_T2_Train_125596.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125597.flac,0,music,-,ATADD_T2_Train_125597.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125598.flac,0,music,-,ATADD_T2_Train_125598.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125599.flac,0,music,-,ATADD_T2_Train_125599.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125600.flac,0,music,-,ATADD_T2_Train_125600.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125601.flac,0,music,-,ATADD_T2_Train_125601.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125602.flac,0,music,-,ATADD_T2_Train_125602.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125603.flac,0,music,-,ATADD_T2_Train_125603.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125604.flac,0,music,-,ATADD_T2_Train_125604.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125605.flac,0,music,-,ATADD_T2_Train_125605.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125606.flac,0,music,-,ATADD_T2_Train_125606.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125607.flac,0,music,-,ATADD_T2_Train_125607.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125608.flac,0,music,-,ATADD_T2_Train_125608.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125609.flac,0,music,-,ATADD_T2_Train_125609.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125610.flac,0,music,-,ATADD_T2_Train_125610.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125611.flac,0,music,-,ATADD_T2_Train_125611.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125612.flac,0,music,-,ATADD_T2_Train_125612.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125613.flac,0,music,-,ATADD_T2_Train_125613.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125614.flac,0,music,-,ATADD_T2_Train_125614.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125615.flac,0,music,-,ATADD_T2_Train_125615.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125616.flac,0,music,-,ATADD_T2_Train_125616.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125617.flac,0,music,-,ATADD_T2_Train_125617.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125618.flac,0,music,-,ATADD_T2_Train_125618.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125619.flac,0,music,-,ATADD_T2_Train_125619.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125620.flac,0,music,-,ATADD_T2_Train_125620.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125621.flac,0,music,-,ATADD_T2_Train_125621.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125622.flac,0,music,-,ATADD_T2_Train_125622.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125623.flac,0,music,-,ATADD_T2_Train_125623.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125624.flac,0,music,-,ATADD_T2_Train_125624.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125625.flac,0,music,-,ATADD_T2_Train_125625.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125626.flac,0,music,-,ATADD_T2_Train_125626.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125627.flac,0,music,-,ATADD_T2_Train_125627.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125628.flac,0,music,-,ATADD_T2_Train_125628.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125630.flac,0,music,-,ATADD_T2_Train_125630.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125631.flac,0,music,-,ATADD_T2_Train_125631.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125632.flac,0,music,-,ATADD_T2_Train_125632.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125633.flac,0,music,-,ATADD_T2_Train_125633.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125634.flac,0,music,-,ATADD_T2_Train_125634.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125635.flac,0,music,-,ATADD_T2_Train_125635.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125636.flac,0,music,-,ATADD_T2_Train_125636.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125637.flac,0,music,-,ATADD_T2_Train_125637.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125638.flac,0,music,-,ATADD_T2_Train_125638.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125639.flac,0,music,-,ATADD_T2_Train_125639.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125640.flac,0,music,-,ATADD_T2_Train_125640.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125641.flac,0,music,-,ATADD_T2_Train_125641.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125642.flac,0,music,-,ATADD_T2_Train_125642.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125643.flac,0,music,-,ATADD_T2_Train_125643.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125644.flac,0,music,-,ATADD_T2_Train_125644.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125645.flac,0,music,-,ATADD_T2_Train_125645.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125646.flac,0,music,-,ATADD_T2_Train_125646.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125647.flac,0,music,-,ATADD_T2_Train_125647.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125648.flac,0,music,-,ATADD_T2_Train_125648.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125649.flac,0,music,-,ATADD_T2_Train_125649.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125650.flac,0,music,-,ATADD_T2_Train_125650.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125651.flac,0,music,-,ATADD_T2_Train_125651.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125652.flac,0,music,-,ATADD_T2_Train_125652.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125653.flac,0,music,-,ATADD_T2_Train_125653.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125654.flac,0,music,-,ATADD_T2_Train_125654.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125655.flac,0,music,-,ATADD_T2_Train_125655.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125656.flac,0,music,-,ATADD_T2_Train_125656.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125657.flac,0,music,-,ATADD_T2_Train_125657.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125658.flac,0,music,-,ATADD_T2_Train_125658.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125659.flac,0,music,-,ATADD_T2_Train_125659.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125660.flac,0,music,-,ATADD_T2_Train_125660.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125662.flac,0,music,-,ATADD_T2_Train_125662.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125663.flac,0,music,-,ATADD_T2_Train_125663.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125664.flac,0,music,-,ATADD_T2_Train_125664.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125665.flac,0,music,-,ATADD_T2_Train_125665.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125666.flac,0,music,-,ATADD_T2_Train_125666.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125667.flac,0,music,-,ATADD_T2_Train_125667.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125668.flac,0,music,-,ATADD_T2_Train_125668.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125669.flac,0,music,-,ATADD_T2_Train_125669.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125671.flac,0,music,-,ATADD_T2_Train_125671.flac
/root/atadd_track2_subset_v3/train/ATADD_T2_Train_125672.flac,0,music,-,ATADD_T2_Train_125672.flac
